query,d_score,best_so_far
1,3.023543285858682,3.023543285858682
2,2.4007928387953745,2.4007928387953745
3,2.9153937019828864,2.4007928387953745
4,2.1253908017648078,2.1253908017648078
5,2.624158846860316,2.1253908017648078
6,2.33835869985389,2.1253908017648078
7,0.4959303274400937,0.4959303274400937
8,1.044967723082584,0.4959303274400937
9,2.5642241397744896,0.4959303274400937
10,0.6534533751663155,0.4959303274400937
11,1.060446989520732,0.4959303274400937
12,0.3113633136167012,0.3113633136167012
13,6.257770799559679,0.3113633136167012
14,1.9451165796370065,0.3113633136167012
15,0.9680644729969722,0.3113633136167012
16,1.9152747914596004,0.3113633136167012
17,1.1862096799507063,0.3113633136167012
18,2.9229019714481597,0.3113633136167012
19,1.82182969164822,0.3113633136167012
20,2.7144327141824447,0.3113633136167012
21,0.21310048472193677,0.21310048472193677
22,0.08522622521002297,0.08522622521002297
23,0.8915399033382126,0.08522622521002297
24,1.0397895481241664,0.08522622521002297
25,2.3404386844262905,0.08522622521002297
26,1.530330456548596,0.08522622521002297
27,1.36507400232612,0.08522622521002297
28,0.6409279291757998,0.08522622521002297
29,1.0118767873502965,0.08522622521002297
30,0.9650350401227116,0.08522622521002297
31,1.34066833258312,0.08522622521002297
32,1.0636825612778849,0.08522622521002297
33,1.7712460953081646,0.08522622521002297
34,2.2343989420837147,0.08522622521002297
35,1.7200370564745193,0.08522622521002297
36,2.1767565061252885,0.08522622521002297
37,2.4513171258470945,0.08522622521002297
38,0.8446775458038798,0.08522622521002297
39,1.6548524255122308,0.08522622521002297
40,1.482456680630922,0.08522622521002297
41,1.2791416654801464,0.08522622521002297
42,7.307139069334101,0.08522622521002297
43,2.1920723163744027,0.08522622521002297
44,1.9201816710184978,0.08522622521002297
45,1.336433011121326,0.08522622521002297
46,1.3201082216695519,0.08522622521002297
47,3.0139679674686866,0.08522622521002297
48,1.3363917338205646,0.08522622521002297
49,0.424556321639669,0.08522622521002297
50,1.1334908943949515,0.08522622521002297
51,1.0266275778926581,0.08522622521002297
52,1.2927383726342252,0.08522622521002297
53,0.33012651172150637,0.08522622521002297
54,1.0424061560767812,0.08522622521002297
55,0.36559498335395546,0.08522622521002297
56,1.3948733424861737,0.08522622521002297
57,0.8894514335857407,0.08522622521002297
58,2.877827657843581,0.08522622521002297
59,0.5993022220905335,0.08522622521002297
60,0.007900707055951743,0.007900707055951743
61,0.5670244289394237,0.007900707055951743
62,0.5830475045158601,0.007900707055951743
63,0.37524450454417657,0.007900707055951743
64,0.18294408907211862,0.007900707055951743
65,0.44247718678704756,0.007900707055951743
66,0.6119182380599344,0.007900707055951743
67,2.230586333088511,0.007900707055951743
68,1.2547111646931808,0.007900707055951743
69,2.0876725885888456,0.007900707055951743
70,15.46960864089191,0.007900707055951743
71,1.8047699041306142,0.007900707055951743
72,1.0032506926745475,0.007900707055951743
73,1.6688352164973792,0.007900707055951743
74,0.47789677188258084,0.007900707055951743
75,2.218400148317482,0.007900707055951743
76,2.0355665406217525,0.007900707055951743
77,2.532059729247053,0.007900707055951743
78,0.6819719722420583,0.007900707055951743
79,1.8102173675454114,0.007900707055951743
80,1.8201941906809045,0.007900707055951743
81,2.1787825545286683,0.007900707055951743
82,1.15092418762143,0.007900707055951743
83,1.1015477908664355,0.007900707055951743
84,2.5612320369769623,0.007900707055951743
85,3.132469403127171,0.007900707055951743
86,0.8535896571956464,0.007900707055951743
87,1.3421873941752873,0.007900707055951743
88,2.8761397169222365,0.007900707055951743
89,1.2657467130191096,0.007900707055951743
90,0.703476233469448,0.007900707055951743
91,0.8459515448776296,0.007900707055951743
92,1.382132534191563,0.007900707055951743
93,1.5275977808318777,0.007900707055951743
94,2.8383322958292774,0.007900707055951743
95,2.129418402372405,0.007900707055951743
96,2.3115057605034637,0.007900707055951743
97,2.829714090085296,0.007900707055951743
98,1.9493939459369347,0.007900707055951743
99,0.25414036864633605,0.007900707055951743
100,0.5267332144129444,0.007900707055951743
101,1.7611799074378536,0.007900707055951743
102,1.87778412034142,0.007900707055951743
103,2.1335706019673037,0.007900707055951743
104,1.0565726626334544,0.007900707055951743
105,1.6234889983487935,0.007900707055951743
106,0.8504279760834836,0.007900707055951743
107,1.5527423309607287,0.007900707055951743
108,2.724560913009507,0.007900707055951743
109,2.410773791604973,0.007900707055951743
110,0.7669360198182741,0.007900707055951743
111,0.9328656794944061,0.007900707055951743
112,1.5033715978962339,0.007900707055951743
113,2.0693356545635453,0.007900707055951743
114,0.07820048050418749,0.007900707055951743
115,0.3083268195065487,0.007900707055951743
116,0.05259700003152565,0.007900707055951743
117,0.7983719199594157,0.007900707055951743
118,0.8442800677718104,0.007900707055951743
119,0.7032858536227106,0.007900707055951743
120,1.2698623732747252,0.007900707055951743
