query,d_score,best_so_far
1,2.185915809058109,2.185915809058109
2,5.116176715013325,2.185915809058109
3,2.973380769624283,2.185915809058109
4,5.407153508651868,2.185915809058109
5,0.7300337736106217,0.7300337736106217
6,5.358576232063416,0.7300337736106217
7,2.7928661497350267,0.7300337736106217
8,3.2695901435251273,0.7300337736106217
9,5.3497282326902305,0.7300337736106217
10,6.248641304560572,0.7300337736106217
11,2.3584864518160993,0.7300337736106217
12,1.9475477199569788,0.7300337736106217
13,3.1323111404141626,0.7300337736106217
14,3.7474258235851874,0.7300337736106217
15,1.4857122343093443,0.7300337736106217
16,5.682523427414293,0.7300337736106217
17,1.3800540547146345,0.7300337736106217
18,3.099808534743737,0.7300337736106217
19,3.1293088195030125,0.7300337736106217
20,2.5962672844709886,0.7300337736106217
21,2.377763025752213,0.7300337736106217
22,2.8932007867900142,0.7300337736106217
23,6.081023059507252,0.7300337736106217
24,6.717120746085378,0.7300337736106217
25,5.785916417795372,0.7300337736106217
26,11.0206950305079,0.7300337736106217
27,11.721934672950816,0.7300337736106217
28,5.962996011057009,0.7300337736106217
29,7.437152585409062,0.7300337736106217
30,6.518020706091871,0.7300337736106217
31,6.438032848992551,0.7300337736106217
32,7.656661921356418,0.7300337736106217
33,9.81308688585494,0.7300337736106217
34,7.06771463200272,0.7300337736106217
35,5.553085078984626,0.7300337736106217
36,3.700233801830597,0.7300337736106217
37,3.8060402086270324,0.7300337736106217
38,4.777262702908904,0.7300337736106217
39,6.172548509304129,0.7300337736106217
40,4.704025882021607,0.7300337736106217
41,7.983551639240144,0.7300337736106217
42,7.002432784326475,0.7300337736106217
43,4.116700942425965,0.7300337736106217
44,4.0645623370685655,0.7300337736106217
45,3.874676643550527,0.7300337736106217
46,2.420289311792858,0.7300337736106217
47,2.9173351904335383,0.7300337736106217
48,0.46212923497749575,0.46212923497749575
49,2.0454372337056346,0.46212923497749575
50,0.43990785577769137,0.43990785577769137
51,4.151413677545093,0.43990785577769137
52,0.11236022470529462,0.11236022470529462
53,1.3986864112762563,0.11236022470529462
54,2.569141272091323,0.11236022470529462
55,4.82822752265717,0.11236022470529462
56,3.661362625733859,0.11236022470529462
57,3.084950509201219,0.11236022470529462
58,2.8899068083568404,0.11236022470529462
59,4.487814064315619,0.11236022470529462
60,4.752816375247621,0.11236022470529462
61,6.5003642059812465,0.11236022470529462
62,4.742688199545682,0.11236022470529462
63,7.795959929465214,0.11236022470529462
64,8.21552550773241,0.11236022470529462
65,6.754422514977761,0.11236022470529462
66,5.948317677857219,0.11236022470529462
67,2.75912474159513,0.11236022470529462
68,5.345493873021346,0.11236022470529462
69,5.348960174425282,0.11236022470529462
70,3.395862247773537,0.11236022470529462
71,4.375542685016751,0.11236022470529462
72,3.742220050169711,0.11236022470529462
73,3.7995678384008125,0.11236022470529462
74,6.109271723245251,0.11236022470529462
75,5.272660105194118,0.11236022470529462
76,1.8488535895596632,0.11236022470529462
77,4.62521699193503,0.11236022470529462
78,6.035655366597991,0.11236022470529462
79,4.544102746983746,0.11236022470529462
80,2.130195710972995,0.11236022470529462
81,3.841971804972682,0.11236022470529462
82,1.0576553585126396,0.11236022470529462
83,4.3683745058355266,0.11236022470529462
84,5.7547648671857,0.11236022470529462
85,8.45876427885706,0.11236022470529462
86,4.109568987438664,0.11236022470529462
87,4.960856871910921,0.11236022470529462
88,6.736563105864694,0.11236022470529462
89,6.725436805175892,0.11236022470529462
90,5.120294707553959,0.11236022470529462
91,6.207154133285,0.11236022470529462
92,4.257059146058394,0.11236022470529462
93,5.856884671644187,0.11236022470529462
94,4.801015628686055,0.11236022470529462
95,3.229937543802204,0.11236022470529462
96,4.632403102690837,0.11236022470529462
97,2.1646697780920303,0.11236022470529462
98,3.2884359550393607,0.11236022470529462
99,5.342876398885832,0.11236022470529462
100,5.7212723526459905,0.11236022470529462
101,6.889077466390729,0.11236022470529462
102,3.249422410335882,0.11236022470529462
103,6.256714532493539,0.11236022470529462
104,6.456224702688711,0.11236022470529462
105,5.904974497262091,0.11236022470529462
106,4.170577151471244,0.11236022470529462
107,2.865325703331934,0.11236022470529462
108,2.3325821951972783,0.11236022470529462
109,3.3857526529907127,0.11236022470529462
110,3.231079924976342,0.11236022470529462
111,2.1798582551786234,0.11236022470529462
